CustomerID,Title,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
18582,,"""Bryan""","""Morgan""","""6595 Trailview Circle""","""Marysville""","""Washington""","""United States""","""98270""","""626-555-0137""",1/25/1969,"""Graduate Degree""","""Professional""","""M""","""M""",1,0,0,5,117643
18583,,"""Luis""","""Kumar""","""9507 MountainAire Drive""","""Redmond""","""Washington""","""United States""","""98052""","""160-555-0157""",7/17/1969,"""Graduate Degree""","""Professional""","""M""","""S""",1,2,5,5,115643
18585,,"""Katherine""","""Blue""","""8837 Paris Lane""","""Bellflower""","""California""","""United States""","""90706""","""884-555-0184""",8/27/1969,"""Graduate Degree""","""Professional""","""F""","""M""",1,2,5,5,93187
18586,,"""Benjamin""","""Patterson""","""2934 Treat Blvd""","""Grossmont""","""California""","""United States""","""91941""","""178-555-0184""",8/22/1969,"""Graduate Degree""","""Professional""","""M""","""S""",1,0,0,2,138029
18587,,"""Monica""","""Arun""","""1747 Corte Segundo""","""Burien""","""Washington""","""United States""","""98168""","""943-555-0153""",8/4/1965,"""Bachelors ""","""Professional""","""F""","""S""",0,1,0,0,57934
18588,,"""Isabella""","""Rogers""","""1946 Valley Crest Drive""","""Seattle""","""Washington""","""United States""","""98104""","""199-555-0140""",11/18/1965,"""Bachelors ""","""Professional""","""F""","""S""",0,1,0,0,48652
18589,,"""Anna""","""Stewart""","""2482 Buckingham Dr.""","""Bremerton""","""Washington""","""United States""","""98312""","""680-555-0159""",7/5/1965,"""Bachelors ""","""Professional""","""F""","""S""",0,1,0,0,60589
18590,,"""Valerie""","""Sun""","""5965 Sugarland Circle""","""Burbank""","""California""","""United States""","""91502""","""578-555-0190""",9/23/1965,"""Bachelors ""","""Skilled Manual""","""F""","""S""",1,1,3,3,87895
18591,,"""Eduardo""","""Nelson""","""7613 Orangewood Dr""","""Long Beach""","""California""","""United States""","""90802""","""936-555-0134""",5/12/1965,"""Bachelors ""","""Skilled Manual""","""M""","""M""",1,1,3,3,109896
18592,,"""Mackenzie""","""Evans""","""9883 Sierra Rd""","""Milwaukie""","""Oregon""","""United States""","""97222""","""414-555-0162""",9/9/1965,"""Bachelors ""","""Skilled Manual""","""F""","""S""",1,2,3,3,98949
18593,,"""Sydney""","""Martinez""","""3770 Viewpoint Ct""","""Renton""","""Washington""","""United States""","""98055""","""782-555-0110""",7/3/1965,"""Bachelors ""","""Skilled Manual""","""F""","""S""",0,2,3,3,93677
18594,,"""Kristi""","""Garcia""","""2973 Tanager Road""","""Burbank""","""California""","""United States""","""91502""","""959-555-0163""",10/21/1965,"""Bachelors ""","""Skilled Manual""","""F""","""S""",1,3,3,3,97656
18595,,"""Marcus""","""Hernandez""","""2197 Clay Road""","""Oak Bay""","""British Columbia""","""Canada""","""V8P""","""735-555-0116""",2/6/1965,"""Bachelors ""","""Skilled Manual""","""M""","""S""",1,3,3,3,135271
18596,,"""Gabriella""","""Cooper""","""5440 Klamath Woods Pl.""","""Colma""","""California""","""United States""","""94014""","""736-555-0113""",6/13/1965,"""Graduate Degree""","""Professional""","""F""","""S""",0,1,0,0,84216
18597,,"""Isabel""","""Perry""","""590 Sudden Loop""","""Torrance""","""California""","""United States""","""90505""","""874-555-0125""",6/27/1965,"""Graduate Degree""","""Professional""","""F""","""M""",0,1,0,0,95994
18598,,"""Norimichi""","""Yonekura""","""6130 Alderwood Lane""","""San Carlos""","""California""","""United States""","""94070""","""399-555-0174""",3/19/1964,"""Bachelors ""","""Professional""","""M""","""S""",0,1,0,0,70198
18599,,"""Kyle""","""Simmons""","""9249 Martin St""","""Issaquah""","""Washington""","""United States""","""98027""","""283-555-0130""",4/8/1964,"""Bachelors ""","""Professional""","""M""","""S""",0,1,0,0,75245
18600,,"""Ashley""","""Gonzales""","""4348 Via Romero""","""Langford""","""British Columbia""","""Canada""","""V9""","""314-555-0183""",11/13/1964,"""Bachelors ""","""Skilled Manual""","""F""","""M""",1,2,4,4,69816
18601,,"""Cynthia""","""Garcia""","""9234 Westbury Drive""","""Coronado""","""California""","""United States""","""92118""","""854-555-0146""",4/26/1964,"""Bachelors ""","""Skilled Manual""","""F""","""S""",1,2,5,5,89735
18602,,"""Patrick""","""Ramirez""","""8851 Northridge Dr.""","""Imperial Beach""","""California""","""United States""","""91932""","""674-555-0147""",11/18/1964,"""Bachelors ""","""Skilled Manual""","""M""","""M""",1,3,5,5,86997
18604,,"""Paige""","""Alexander""","""1050 Greenhills Circle""","""Langley""","""British Columbia""","""Canada""","""V3A 4R2""","""605-555-0133""",5/22/1964,"""Bachelors ""","""Skilled Manual""","""F""","""M""",1,4,5,5,95798
18605,,"""David""","""Wright""","""6425 Adelia Court""","""Burien""","""Washington""","""United States""","""98168""","""544-555-0144""",11/16/1964,"""Bachelors ""","""Skilled Manual""","""M""","""S""",1,2,2,4,100082
18606,,"""Wyatt""","""Green""","""8038 La Paz""","""Port Orchard""","""Washington""","""United States""","""98366""","""192-555-0118""",10/25/1964,"""Bachelors ""","""Skilled Manual""","""M""","""S""",1,2,2,4,104933
18607,,"""Katherine""","""Taylor""","""886 Panoramic Drive""","""Oregon City""","""Oregon""","""United States""","""97045""","""809-555-0139""",6/13/1964,"""Bachelors ""","""Skilled Manual""","""F""","""S""",1,2,2,4,79375
18608,,"""Ian""","""Phillips""","""4077 St. George Drive""","""Woodland Hills""","""California""","""United States""","""91364""","""115-555-0117""",4/17/1964,"""Bachelors ""","""Skilled Manual""","""M""","""M""",1,2,2,4,97516
18609,,"""Alyssa""","""Cook""","""5509 Newcastle Road""","""Portland""","""Oregon""","""United States""","""97205""","""931-555-0112""",6/14/1964,"""Bachelors ""","""Skilled Manual""","""F""","""M""",1,2,2,4,66835
18611,,"""Taylor""","""Foster""","""4948 West 4th St""","""Salem""","""Oregon""","""United States""","""97301""","""551-555-0154""",8/28/1963,"""Bachelors ""","""Professional""","""F""","""M""",1,2,2,4,85245
18612,,"""Alyssa""","""Flores""","""4440 Algiers Drive""","""Downey""","""California""","""United States""","""90241""","""903-555-0145""",11/19/1968,"""Bachelors ""","""Professional""","""F""","""S""",0,1,0,0,82365
18613,,"""Cody""","""Murphy""","""8292 Ferndale Lane""","""Downey""","""California""","""United States""","""90241""","""124-555-0161""",11/14/1968,"""Bachelors ""","""Professional""","""M""","""S""",0,1,0,0,114602
18614,,"""Seth""","""Wright""","""5642 La Orinda Pl""","""Newport Beach""","""California""","""United States""","""92625""","""654-555-0116""",5/15/1968,"""Bachelors ""","""Professional""","""M""","""S""",0,1,0,0,111010
18615,,"""Charles""","""Peterson""","""470 Laurel""","""West Covina""","""California""","""United States""","""91791""","""478-555-0143""",3/13/1963,"""Bachelors ""","""Professional""","""M""","""S""",0,2,2,4,88868
18616,,"""Spencer""","""Butler""","""4140 Delta View Ln.""","""Oakland""","""California""","""United States""","""94611""","""139-555-0113""",2/5/1963,"""Graduate Degree""","""Professional""","""M""","""S""",1,0,2,3,116865
18617,,"""Carlos""","""Lopez""","""1480 Canyon Creek Drive""","""Shawnee""","""British Columbia""","""Canada""","""V9B 5T2""","""512-555-0110""",8/3/1963,"""Graduate Degree""","""Professional""","""M""","""S""",0,0,2,3,117553
18618,,"""Mitchell""","""Rai""","""6, avenue des Laurentides""","""Paris""","""Seine (Paris)""","""France""","""75012""","""1 (11) 500 555-0179""",11/20/1972,"""Partial High School""","""Manual""","""M""","""S""",0,2,0,0,12784
18619,,"""Dominic""","""Mehta""","""Kappellweg 664""","""Salzgitter""","""Hessen""","""Germany""","""38231""","""1 (11) 500 555-0187""",3/4/1973,"""Bachelors ""","""Skilled Manual""","""M""","""M""",1,1,1,1,63861
18620,,"""Randall""","""Navarro""","""8115 Sunview Terrace""","""Reading""","""England""","""United Kingdom""","""RG7 5H7""","""1 (11) 500 555-0180""",7/18/1973,"""Graduate Degree""","""Skilled Manual""","""M""","""S""",0,0,0,0,65591
18621,,"""Cassandra""","""Prasad""","""6288 Melody Dr.""","""Wokingham""","""England""","""United Kingdom""","""RG41 1QW""","""1 (11) 500 555-0199""",10/18/1973,"""Graduate Degree""","""Skilled Manual""","""F""","""S""",0,0,0,0,71574
18622,,"""Byron""","""Rubio""","""1148 Thornwood Drive""","""Berks""","""England""","""United Kingdom""","""SL4 1RH""","""1 (11) 500 555-0158""",11/17/1972,"""Partial High School""","""Manual""","""M""","""S""",0,2,0,0,21759
18623,,"""Anne""","""Torres""","""11, rue Philibert-Delorme""","""Metz""","""Moselle""","""France""","""57000""","""1 (11) 500 555-0132""",9/6/1972,"""Partial High School""","""Manual""","""F""","""M""",0,2,0,0,23986
18624,,"""Jay""","""Perez""","""18, rue Henri Gagnon""","""Tremblay-en-France""","""Seine Saint Denis""","""France""","""93290""","""1 (11) 500 555-0191""",11/4/1972,"""High School""","""Manual""","""M""","""S""",1,1,0,0,42218
18625,,"""Derrick""","""Moreno""","""8942 Sierra Road""","""London""","""England""","""United Kingdom""","""C2H 7AU""","""1 (11) 500 555-0195""",6/13/1972,"""High School""","""Manual""","""M""","""S""",0,1,0,0,51515
18626,,"""Tony""","""Pal""","""Residenz Straße 4""","""Frankfurt""","""Bayern""","""Germany""","""91480""","""1 (11) 500 555-0140""",9/8/1972,"""Partial College""","""Clerical""","""M""","""S""",1,0,2,2,47632
18627,,"""Kristine""","""Gomez""","""3754 Olive Ave.""","""London""","""England""","""United Kingdom""","""E17 6JF""","""1 (11) 500 555-0173""",9/9/1972,"""Partial College""","""Clerical""","""F""","""S""",1,0,2,2,47333
18628,,"""Suzanne""","""Yang""","""127, rue Lauriston""","""Colomiers""","""Garonne (Haute)""","""France""","""31770""","""1 (11) 500 555-0189""",9/15/1971,"""Partial High School""","""Manual""","""F""","""S""",0,2,0,0,20205
18629,,"""Martin""","""Srini""","""7545 Gonzalez Ct""","""Newcastle upon Tyne""","""England""","""United Kingdom""","""NT20""","""1 (11) 500 555-0166""",2/22/1971,"""Partial High School""","""Manual""","""M""","""S""",1,2,0,0,20973
18632,,"""Russell""","""Tang""","""9308 Green Valley Rd.""","""High Wycombe""","""England""","""United Kingdom""","""HP10 9QY""","""1 (11) 500 555-0110""",10/9/1971,"""Partial High School""","""Manual""","""M""","""S""",0,2,0,0,20360
18633,,"""Adam""","""Jenkins""","""7015 F Mt Hood Circle""","""Watford""","""England""","""United Kingdom""","""WA3""","""1 (11) 500 555-0164""",9/24/1971,"""High School""","""Manual""","""M""","""M""",0,1,0,0,42154
18634,,"""Veronica""","""Arun""","""870, avenue de Malakoff""","""Chatou""","""Yveline""","""France""","""78400""","""1 (11) 500 555-0168""",12/14/1971,"""High School""","""Manual""","""F""","""S""",0,1,0,0,43515
18635,,"""Toni""","""Martinez""","""Celler Weg 304""","""Bonn""","""Nordrhein-Westfalen""","""Germany""","""53131""","""1 (11) 500 555-0167""",8/21/1971,"""Partial College""","""Clerical""","""F""","""S""",1,1,2,2,49876
18636,,"""Edgar""","""Chapman""","""Winterfeldtstr 35345""","""Braunschweig""","""Nordrhein-Westfalen""","""Germany""","""38001""","""1 (11) 500 555-0115""",6/15/1971,"""Partial College""","""Clerical""","""M""","""S""",1,1,2,2,64936
18637,,"""Thomas""","""Sharma""","""1462 West Cliff Place""","""Metchosin""","""British Columbia""","""Canada""","""V9""","""514-555-0198""",12/7/1975,"""Partial College""","""Clerical""","""M""","""S""",1,0,3,3,49180
18638,,"""Alyssa""","""Thompson""","""4480 N. Lucile Lane""","""Kirkland""","""Washington""","""United States""","""98033""","""844-555-0186""",6/9/1974,"""Partial College""","""Clerical""","""F""","""S""",1,1,3,3,59658
18641,,"""Cameron""","""Garcia""","""7411 Crivello Avenue""","""Cliffside""","""British Columbia""","""Canada""","""V8Y 1L1""","""701-555-0114""",11/12/1975,"""Partial College""","""Clerical""","""M""","""S""",1,2,3,3,48952
18642,,"""Brianna""","""Thompson""","""7672 Ashley Way""","""Royal Oak""","""British Columbia""","""Canada""","""V8X""","""629-555-0177""",3/20/1975,"""Partial College""","""Clerical""","""F""","""S""",1,1,4,4,38047
18643,,"""Joshua""","""Thomas""","""2427 Notre Dame Ave.""","""Santa Monica""","""California""","""United States""","""90401""","""718-555-0181""",6/25/1931,"""Graduate Degree""","""Professional""","""M""","""M""",1,0,0,4,184123
18644,,"""Carrie""","""Ruiz""","""3300 Country View Lane""","""Cliffside""","""British Columbia""","""Canada""","""V8Y 1L1""","""966-555-0146""",2/15/1966,"""Graduate Degree""","""Skilled Manual""","""F""","""S""",0,0,0,0,95760
18645,,"""Jordan""","""Bryant""","""17, rue de la Centenaire""","""Olympia""","""Washington""","""United States""","""98501""","""371-555-0193""",3/21/1966,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,0,0,104302
18646,,"""Blake""","""Adams""","""6055 Broadway Street""","""Beverly Hills""","""California""","""United States""","""90210""","""590-555-0140""",3/12/1966,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,0,0,104423
18647,,"""Christy""","""Huang""","""1028 Green View Court""","""Chula Vista""","""California""","""United States""","""91910""","""454-555-0161""",6/19/1953,"""High School""","""Manual""","""F""","""S""",1,2,0,2,12722
18648,,"""Hailey""","""Torres""","""7308 Star Tree Court""","""Burlingame""","""California""","""United States""","""94010""","""926-555-0159""",6/15/1954,"""High School""","""Clerical""","""F""","""M""",1,1,0,1,45078
18649,,"""Jackson""","""Patterson""","""306 Spring Hill Drive""","""Woodland Hills""","""California""","""United States""","""91364""","""503-555-0182""",8/14/1955,"""High School""","""Clerical""","""M""","""S""",1,2,0,1,67848
18650,,"""Kyle""","""Flores""","""9889 Loveridge Circle""","""Downey""","""California""","""United States""","""90241""","""219-555-0111""",2/3/1955,"""High School""","""Clerical""","""M""","""S""",1,2,0,1,46762
18651,,"""Isaiah""","""Mitchell""","""5014 Steele Drive""","""Lynnwood""","""Washington""","""United States""","""98036""","""694-555-0195""",5/6/1955,"""High School""","""Clerical""","""M""","""M""",0,2,0,1,55291
18652,,"""Meredith""","""Diaz""","""4387 Linden Land""","""Burien""","""Washington""","""United States""","""98168""","""275-555-0123""",9/4/1955,"""High School""","""Clerical""","""F""","""M""",0,2,0,2,40113
18654,,"""Thomas""","""Lopez""","""8574 Hidden Oak Ct.""","""Mill Valley""","""California""","""United States""","""94941""","""429-555-0115""",6/18/1955,"""Partial College""","""Clerical""","""M""","""M""",1,1,0,1,58236
18655,,"""Eric""","""Diaz""","""2587 Windmill Way""","""Kirkland""","""Washington""","""United States""","""98033""","""321-555-0190""",10/9/1955,"""Partial College""","""Clerical""","""M""","""M""",1,1,0,1,53208
18656,,"""Charles""","""Clark""","""4855 James Court""","""Beverly Hills""","""California""","""United States""","""90210""","""930-555-0113""",4/24/1956,"""High School""","""Skilled Manual""","""M""","""S""",1,2,0,2,58076
18657,,"""Alex""","""Morgan""","""6341 Darnett Circle""","""Lakewood""","""California""","""United States""","""90712""","""136-555-0132""",11/23/1956,"""High School""","""Skilled Manual""","""M""","""M""",0,2,0,2,46935
18658,,"""Dalton""","""Turner""","""530 Northridge Drive""","""Spokane""","""Washington""","""United States""","""99202""","""125-555-0153""",8/5/1956,"""High School""","""Skilled Manual""","""M""","""M""",1,2,0,2,48889
12144,,"""Kelly""","""Jenkins""","""4511 Gathering Court""","""Port Orchard""","""Washington""","""United States""","""98366""","""131-555-0124""",11/10/1965,"""Partial College""","""Professional""","""F""","""M""",1,4,1,4,82926
18660,,"""Cristina""","""Anand""","""8339 Auburn""","""Coronado""","""California""","""United States""","""92118""","""987-555-0197""",10/23/1956,"""Partial College""","""Clerical""","""F""","""M""",1,1,0,1,35258
18661,,"""Daniel""","""Walker""","""5349 Keller Ridge Dr.""","""Sedro Woolley""","""Washington""","""United States""","""98284""","""567-555-0141""",12/1/1957,"""High School""","""Skilled Manual""","""M""","""M""",0,2,0,2,69982
18662,,"""Kyle""","""Sharma""","""9503 Clark Creek Lane""","""Daly City""","""California""","""United States""","""94015""","""365-555-0137""",11/17/1957,"""High School""","""Skilled Manual""","""M""","""M""",1,2,0,2,56330
18663,,"""Jason""","""Flores""","""8908 The Trees Drive""","""Mill Valley""","""California""","""United States""","""94941""","""789-555-0146""",3/24/1957,"""High School""","""Skilled Manual""","""M""","""M""",0,2,0,2,49178
18664,,"""Robert""","""Long""","""1549 Wildewood Dr""","""Renton""","""Washington""","""United States""","""98055""","""925-555-0172""",2/18/1957,"""High School""","""Skilled Manual""","""M""","""M""",1,2,0,2,52398
18666,,"""Jordyn""","""Henderson""","""7428 Donegal Court""","""Lynnwood""","""Washington""","""United States""","""98036""","""562-555-0160""",11/12/1957,"""High School""","""Skilled Manual""","""F""","""S""",1,2,0,2,48458
18667,,"""Kelli""","""Ma""","""1568 Skyline Dr.""","""Berkeley""","""California""","""United States""","""94704""","""909-555-0180""",5/12/1957,"""High School""","""Skilled Manual""","""F""","""S""",1,2,0,2,45158
18668,,"""Brian""","""Sanders""","""3793 Apollo Way""","""Lake Oswego""","""Oregon""","""United States""","""97034""","""863-555-0178""",5/17/1957,"""High School""","""Skilled Manual""","""M""","""M""",0,2,0,2,41585
18669,,"""Adam""","""Griffin""","""5520 Massolo Drive""","""Palo Alto""","""California""","""United States""","""94303""","""531-555-0124""",12/12/1958,"""Partial College""","""Clerical""","""M""","""M""",1,1,0,2,44615
18670,,"""Melanie""","""Bryant""","""2634 Yosemite Circle""","""Beverly Hills""","""California""","""United States""","""90210""","""431-555-0174""",7/4/1958,"""Partial College""","""Clerical""","""F""","""M""",1,1,0,2,47458
18671,,"""Melanie""","""Kelly""","""2345 Firestone Drive""","""San Carlos""","""California""","""United States""","""94070""","""735-555-0127""",10/13/1958,"""Graduate Degree""","""Skilled Manual""","""F""","""M""",1,0,0,5,107906
18672,,"""Anthony""","""Lewis""","""1877 Turner Dr.""","""Torrance""","""California""","""United States""","""90505""","""855-555-0132""",10/7/1958,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,0,5,126192
18673,,"""James""","""Green""","""5672 San Jose Ave.""","""Beverly Hills""","""California""","""United States""","""90210""","""550-555-0139""",8/25/1958,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",0,0,0,4,122631
18674,,"""Isabelle""","""Bennett""","""6907 Lagoon Court""","""Westminster""","""British Columbia""","""Canada""","""V3L 1E7""","""152-555-0140""",3/20/1958,"""Graduate Degree""","""Skilled Manual""","""F""","""S""",0,0,0,4,111329
18675,,"""Abigail""","""Martin""","""370 Pine Creek Way""","""Grossmont""","""California""","""United States""","""91941""","""896-555-0194""",5/7/1959,"""Graduate Degree""","""Skilled Manual""","""F""","""M""",1,0,0,4,90288
18676,,"""Jesse""","""Young""","""5744 Medina Dr.""","""Lynnwood""","""Washington""","""United States""","""98036""","""251-555-0175""",3/7/1959,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,0,4,110336
18677,,"""Logan""","""Shan""","""5361 Hungry Road""","""Cliffside""","""British Columbia""","""Canada""","""V8Y 1L1""","""426-555-0175""",5/8/1959,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,0,4,119180
18678,,"""Sean""","""Watson""","""4233 Bonita Ave.""","""Spring Valley""","""California""","""United States""","""91977""","""347-555-0186""",11/9/1959,"""Graduate Degree""","""Skilled Manual""","""M""","""S""",1,0,0,4,123397
18679,,"""Seth""","""Wood""","""2306 Hillridge Way""","""Renton""","""Washington""","""United States""","""98055""","""313-555-0183""",7/26/1972,"""Graduate Degree""","""Skilled Manual""","""M""","""S""",1,0,0,0,85883
18680,,"""David""","""Shan""","""8483 Temple Court""","""Bellflower""","""California""","""United States""","""90706""","""628-555-0180""",11/3/1973,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,0,1,82392
18682,,"""Emily""","""Bennett""","""2976 York Dr.""","""Lincoln Acres""","""California""","""United States""","""91950""","""535-555-0133""",7/8/1973,"""Graduate Degree""","""Skilled Manual""","""F""","""M""",1,0,0,1,79564
18683,,"""Robert""","""Walker""","""6489 Kentucky Drive""","""Santa Cruz""","""California""","""United States""","""95062""","""878-555-0163""",8/23/1973,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",1,0,0,1,75556
18684,,"""Makayla""","""Watson""","""7981 Center Avenue""","""Spring Valley""","""California""","""United States""","""91977""","""751-555-0124""",9/4/1973,"""Graduate Degree""","""Skilled Manual""","""F""","""M""",1,0,0,1,86876
18685,,"""Sean""","""Rogers""","""8524 Parkside Dr.""","""Newton""","""British Columbia""","""Canada""","""V2L3W8""","""277-555-0113""",5/28/1971,"""Graduate Degree""","""Skilled Manual""","""M""","""M""",0,0,0,1,118432
18687,,"""Olivia""","""Smith""","""7728 Morengo Court""","""Burlingame""","""California""","""United States""","""94010""","""373-555-0118""",1/20/1971,"""Graduate Degree""","""Skilled Manual""","""F""","""M""",1,0,0,1,101420
18688,,"""Antonio""","""Barnes""","""7228 Caravelle Ct.""","""Port Orchard""","""Washington""","""United States""","""98366""","""224-555-0112""",1/10/1958,"""Graduate Degree""","""Professional""","""M""","""M""",1,0,4,5,117537
18689,,"""Miguel""","""Miller""","""6696 Anchor Drive""","""Bothell""","""Washington""","""United States""","""98011""","""397-555-0155""",7/1/1958,"""Graduate Degree""","""Professional""","""M""","""M""",1,0,4,5,128167
18689,,"""Miguel""","""Miller""","""4293 Concord Ct.""","""Everett""","""Washington""","""United States""","""98201""","""397-555-0155""",7/1/1958,"""Graduate Degree""","""Professional""","""M""","""M""",1,0,4,5,137889
18690,,"""Carlos""","""Rivera""","""4625 Westcliffe Place""","""Bremerton""","""Washington""","""United States""","""98312""","""736-555-0137""",4/8/1929,"""Bachelors ""","""Professional""","""M""","""M""",1,1,0,2,78622
18691,,"""Claudia""","""Zheng""","""7202 Sun View Court""","""Lane Cove""","""New South Wales""","""Australia""","""1597""","""1 (11) 500 555-0191""",3/24/1969,"""Graduate Degree""","""Management""","""F""","""M""",1,0,0,1,124360
18692,,"""Preston""","""Mehta""","""2228 Ashford Court""","""Lavender Bay""","""New South Wales""","""Australia""","""2060""","""1 (11) 500 555-0118""",2/10/1969,"""Graduate Degree""","""Management""","""M""","""M""",1,0,0,1,134350
18693,,"""Ann""","""Subram""","""1592 Working Drive""","""Caloundra""","""Queensland""","""Australia""","""4551""","""1 (11) 500 555-0178""",6/19/1969,"""Graduate Degree""","""Management""","""F""","""S""",1,0,0,1,127627
18694,,"""Derrick""","""Gomez""","""2460 Tanager Court""","""Newcastle""","""New South Wales""","""Australia""","""2300""","""1 (11) 500 555-0123""",7/21/1969,"""Graduate Degree""","""Management""","""M""","""M""",1,0,0,1,145767
18695,,"""Aaron""","""Diaz""","""9413 Maria Vega Court""","""Melton""","""Victoria""","""Australia""","""3337""","""1 (11) 500 555-0130""",11/4/1969,"""Bachelors ""","""Professional""","""M""","""M""",1,0,0,2,140752
18696,,"""Mindy""","""Black""","""9063 Vista Aven.""","""Hervey Bay""","""Queensland""","""Australia""","""4655""","""1 (11) 500 555-0179""",9/24/1969,"""Graduate Degree""","""Management""","""F""","""M""",1,0,0,1,108697
18697,,"""Tara""","""Lal""","""2800 San Ramon Road""","""Lane Cove""","""New South Wales""","""Australia""","""1597""","""1 (11) 500 555-0161""",6/4/1968,"""Bachelors ""","""Professional""","""F""","""S""",0,1,2,2,77437
18698,,"""Jaclyn""","""Chande""","""3847 Larch Ct""","""Newcastle""","""New South Wales""","""Australia""","""2300""","""1 (11) 500 555-0190""",7/6/1968,"""Bachelors ""","""Professional""","""F""","""S""",1,1,2,2,98803
18699,,"""Blake""","""Griffin""","""2107 Cardinal""","""Gold Coast""","""Queensland""","""Australia""","""4217""","""1 (11) 500 555-0197""",10/17/1968,"""Bachelors ""","""Professional""","""M""","""M""",1,1,2,2,87684
18700,,"""Ernest""","""Zhao""","""1162 Relief Valley Ct""","""Seaford""","""Victoria""","""Australia""","""3198""","""1 (11) 500 555-0174""",10/6/1968,"""Bachelors ""","""Professional""","""M""","""S""",0,1,2,2,114510
18701,,"""Kenneth""","""Lal""","""2775 Robinson Ave.""","""Sunbury""","""Victoria""","""Australia""","""3429""","""1 (11) 500 555-0121""",8/2/1968,"""Bachelors ""","""Professional""","""M""","""S""",1,1,2,2,116275
18702,,"""Adriana""","""Smith""","""280 Plymouth Dr.""","""Coffs Harbour""","""New South Wales""","""Australia""","""2450""","""1 (11) 500 555-0132""",4/8/1968,"""Bachelors ""","""Professional""","""F""","""S""",1,1,2,2,101419
18703,,"""Vincent""","""Huang""","""6897 Deerfield Dr.""","""Hawthorne""","""Queensland""","""Australia""","""4171""","""1 (11) 500 555-0119""",9/10/1967,"""Bachelors ""","""Professional""","""M""","""S""",0,1,2,2,116978
18704,,"""Lacey""","""Goel""","""1687 Chaparral Court""","""Springwood""","""New South Wales""","""Australia""","""2777""","""1 (11) 500 555-0185""",2/21/1967,"""Bachelors ""","""Professional""","""F""","""M""",1,3,5,5,87827
18705,,"""Karl""","""Goel""","""9039 Blocking Ct.""","""East Brisbane""","""Queensland""","""Australia""","""4169""","""1 (11) 500 555-0149""",8/28/1967,"""Bachelors ""","""Professional""","""M""","""M""",1,3,5,5,83877
18707,,"""Marshall""","""She""","""3140 Park Tree Ct""","""Hobart""","""Tasmania""","""Australia""","""7001""","""1 (11) 500 555-0120""",4/28/1969,"""Graduate Degree""","""Management""","""M""","""M""",1,1,0,1,178956
18708,,"""Micah""","""Zhao""","""971 Harness Circle""","""Milsons Point""","""New South Wales""","""Australia""","""2061""","""1 (11) 500 555-0120""",11/24/1969,"""Graduate Degree""","""Management""","""M""","""M""",1,0,0,1,184923
18709,,"""Darren""","""Hernandez""","""2234 Stimel Dr.""","""South Melbourne""","""Victoria""","""Australia""","""3205""","""1 (11) 500 555-0184""",6/6/1969,"""Graduate Degree""","""Management""","""M""","""M""",1,0,0,1,181981
18710,,"""Ricardo""","""Xie""","""1454 Colton Ln""","""St. Leonards""","""New South Wales""","""Australia""","""2065""","""1 (11) 500 555-0172""",8/21/1969,"""Graduate Degree""","""Management""","""M""","""M""",1,0,0,1,185688
18711,,"""Emma""","""Diaz""","""473 Akyn Rock Drive""","""Geelong""","""Victoria""","""Australia""","""3220""","""1 (11) 500 555-0144""",5/14/1967,"""Bachelors ""","""Professional""","""F""","""S""",1,4,5,5,83885
18713,,"""Rosa""","""Yang""","""5673 Arlington Circle""","""Newcastle""","""New South Wales""","""Australia""","""2300""","""1 (11) 500 555-0178""",11/15/1966,"""Graduate Degree""","""Management""","""F""","""M""",0,3,5,5,123984
18714,,"""Francisco""","""Lopez""","""8108 Goen Road""","""Springwood""","""New South Wales""","""Australia""","""2777""","""1 (11) 500 555-0115""",8/15/1966,"""Graduate Degree""","""Management""","""M""","""M""",1,3,5,5,138325
18715,,"""Rafael""","""Rai""","""8869 Lightwood Drive""","""Hervey Bay""","""Queensland""","""Australia""","""4655""","""1 (11) 500 555-0113""",9/25/1965,"""Bachelors ""","""Professional""","""M""","""M""",1,1,3,3,102567
18717,,"""Cassandra""","""Suri""","""7907 Eagle Peak Road""","""South Melbourne""","""Victoria""","""Australia""","""3205""","""1 (11) 500 555-0176""",1/21/1965,"""Bachelors ""","""Professional""","""F""","""M""",0,1,0,0,90742
18718,,"""Susan""","""Liu""","""7848 Silver Cypress Ct.""","""Hawthorne""","""Queensland""","""Australia""","""4171""","""1 (11) 500 555-0164""",6/10/1965,"""Bachelors ""","""Professional""","""F""","""S""",0,1,0,0,79095
18719,,"""Alberto""","""Suarez""","""7289 Las Quebrados Ln""","""Rhodes""","""New South Wales""","""Australia""","""2138""","""1 (11) 500 555-0182""",10/20/1964,"""Bachelors ""","""Professional""","""M""","""M""",1,3,4,4,106313
